tweet,tokens,label
damn bird stay shitting car,"['damn', 'bird', 'stay', 'shitting', 'car']",0
damn lol censored redskin bitch let fucking go fuck eagle bout burn bitch httr,"['damn', 'lol', 'censored', 'redskin', 'bitch', 'let', 'fucking', 'go', 'fuck', 'eagle', 'bout', 'burn', 'bitch', 'httr']",0
damnpayback bitch,"['damnpayback', 'bitch']",0
dani alves pulled hairstyle neymar look like faggot,"['dani', 'alves', 'pulled', 'hairstyle', 'neymar', 'look', 'like', 'faggot']",1
daniel there cow tipping hoe down jackson city living lol,"['daniel', 'there', 'cow', 'tipping', 'hoe', 'down', 'jackson', 'city', 'living', 'lol']",0
danny brown better put music od dude fuckin bird,"['danny', 'brown', 'better', 'put', 'music', 'od', 'dude', 'fuckin', 'bird']",0
danny chris allowed public together cunt,"['danny', 'chris', 'allowed', 'public', 'together', 'cunt']",0
dark skinned girl blonde hair need stop bitch rock dijonay proud family,"['dark', 'skinned', 'girl', 'blonde', 'hair', 'need', 'stop', 'bitch', 'rock', 'dijonay', 'proud', 'family']",0
darky dgaf got ta chill wit yellow thofjulyfly outfit man,"['darky', 'dgaf', 'got', 'ta', 'chill', 'wit', 'yellow', 'thofjulyfly', 'outfit', 'man']",0
dat bitch thot,"['dat', 'bitch', 'thot']",0
dat bitch got ta lay back pee,"['dat', 'bitch', 'got', 'ta', 'lay', 'back', 'pee']",0
dat bitch noo cheek,"['dat', 'bitch', 'noo', 'cheek']",0
dat bitch mouth made da honor roll,"['dat', 'bitch', 'mouth', 'made', 'da', 'honor', 'roll']",0
dat bitch wild shit lls,"['dat', 'bitch', 'wild', 'shit', 'lls']",0
dat da bad thing bout colored day bring fight dont vite da victory partay,"['dat', 'da', 'bad', 'thing', 'bout', 'colored', 'day', 'bring', 'fight', 'dont', 'vite', 'da', 'victory', 'partay']",0
dat hoe smelt like period,"['dat', 'hoe', 'smelt', 'like', 'period']",0
dat nicca jordan cleat,"['dat', 'nicca', 'jordan', 'cleat']",0
dat nicca paper fuwop n da booth,"['dat', 'nicca', 'paper', 'fuwop', 'n', 'da', 'booth']",0
date thug know wont pussy come defending felonsplease,"['date', 'thug', 'know', 'wont', 'pussy', 'come', 'defending', 'felonsplease']",0
dating would like darnell dating fatal attraction bitch brandy lol,"['dating', 'would', 'like', 'darnell', 'dating', 'fatal', 'attraction', 'bitch', 'brandy', 'lol']",0
dat dont argue wit dese bitch lol,"['dat', 'dont', 'argue', 'wit', 'dese', 'bitch', 'lol']",0
dave chappelle turned beast wish someone would tell im rick james bitch whoop as,"['dave', 'chappelle', 'turned', 'beast', 'wish', 'someone', 'would', 'tell', 'im', 'rick', 'james', 'bitch', 'whoop', 'as']",0
david bitch made heismybitch,"['david', 'bitch', 'made', 'heismybitch']",0
david bitch,"['david', 'bitch']",0
dawg as hoe,"['dawg', 'as', 'hoe']",0
dawg oriental flavored noodle go fuckin hard b lmfaoo fuckin coon smh,"['dawg', 'oriental', 'flavored', 'noodle', 'go', 'fuckin', 'hard', 'b', 'lmfaoo', 'fuckin', 'coon', 'smh']",0
dawg man another trash thursday night game,"['dawg', 'man', 'another', 'trash', 'thursday', 'night', 'game']",0
dawg fuck happened go worried bout bitch fashion go missing action,"['dawg', 'fuck', 'happened', 'go', 'worried', 'bout', 'bitch', 'fashion', 'go', 'missing', 'action']",0
day juan jim im total bitch mode hopefully week ty,"['day', 'juan', 'jim', 'im', 'total', 'bitch', 'mode', 'hopefully', 'week', 'ty']",0
dayum u gyp u gone mf thinking im wiping face wpissy diaper n shyt grrrrrr,"['dayum', 'u', 'gyp', 'u', 'gone', 'mf', 'thinking', 'im', 'wiping', 'face', 'wpissy', 'diaper', 'n', 'shyt', 'grrrrrr']",0
de niros wife casino second biggest cunt time first still george mother blow,"['de', 'niros', 'wife', 'casino', 'second', 'biggest', 'cunt', 'time', 'first', 'still', 'george', 'mother', 'blow']",0
dead af stupid bitch still talking shit,"['dead', 'af', 'stupid', 'bitch', 'still', 'talking', 'shit']",0
deandre jordan banged dat bitch,"['deandre', 'jordan', 'banged', 'dat', 'bitch']",0
dear god forgive u moral slope value shacking pretty word perpetual fornication let,"['dear', 'god', 'forgive', 'u', 'moral', 'slope', 'value', 'shacking', 'pretty', 'word', 'perpetual', 'fornication', 'let']",0
dear utah polynesian stop acting black speaking ghetto speak fob aint ghetto niggaz,"['dear', 'utah', 'polynesian', 'stop', 'acting', 'black', 'speaking', 'ghetto', 'speak', 'fob', 'aint', 'ghetto', 'niggaz']",1
dear von miller karma bitch,"['dear', 'von', 'miller', 'karma', 'bitch']",0
dear grumpy bitch gibson one want hear personal life,"['dear', 'grumpy', 'bitch', 'gibson', 'one', 'want', 'hear', 'personal', 'life']",0
dear inconsiderate ghetto fuck train across ya know phone option speaker phone right,"['dear', 'inconsiderate', 'ghetto', 'fuck', 'train', 'across', 'ya', 'know', 'phone', 'option', 'speaker', 'phone', 'right']",0
dear ugly hoe stop playing hard get youre already hard want,"['dear', 'ugly', 'hoe', 'stop', 'playing', 'hard', 'get', 'youre', 'already', 'hard', 'want']",0
dear whore dont tell cant dance dancing open leg shake as like video ho shitty rap,"['dear', 'whore', 'dont', 'tell', 'cant', 'dance', 'dancing', 'open', 'leg', 'shake', 'as', 'like', 'video', 'ho', 'shitty', 'rap']",0
debating feminism gay professor uninformed girl low iq redneck idea fun wednesday night,"['debating', 'feminism', 'gay', 'professor', 'uninformed', 'girl', 'low', 'iq', 'redneck', 'idea', 'fun', 'wednesday', 'night']",0
decent trade yankee proven veteran ichiro prospect,"['decent', 'trade', 'yankee', 'proven', 'veteran', 'ichiro', 'prospect']",0
dedication hoe,"['dedication', 'hoe']",0
dee gordon getting fuck bitch status sb,"['dee', 'gordon', 'getting', 'fuck', 'bitch', 'status', 'sb']",0
deedee patrick ed sheen timmys dad beavis butthead peter griffin list mentally retarded cartoon character,"['deedee', 'patrick', 'ed', 'sheen', 'timmys', 'dad', 'beavis', 'butthead', 'peter', 'griffin', 'list', 'mentally', 'retarded', 'cartoon', 'character']",1
deez fat hoe kill aint seen much crack since locked meech uplmfao,"['deez', 'fat', 'hoe', 'kill', 'aint', 'seen', 'much', 'crack', 'since', 'locked', 'meech', 'uplmfao']",0
deez hoe actin,"['deez', 'hoe', 'actin']",0
deez nigga pussy fuck em deez nigga as bus em,"['deez', 'nigga', 'pussy', 'fuck', 'em', 'deez', 'nigga', 'as', 'bus', 'em']",0
defiantly going see new planet ape tonight,"['defiantly', 'going', 'see', 'new', 'planet', 'ape', 'tonight']",0
define wigga,"['define', 'wigga']",0
deions bitch,"['deions', 'bitch']",0
dekalb police hoe,"['dekalb', 'police', 'hoe']",0
delete bitch as nigga redskin beat u delete fucking ig,"['delete', 'bitch', 'as', 'nigga', 'redskin', 'beat', 'u', 'delete', 'fucking', 'ig']",1
delete lmao bruno mar el debarge cop blow niccabut dont mind tho,"['delete', 'lmao', 'bruno', 'mar', 'el', 'debarge', 'cop', 'blow', 'niccabut', 'dont', 'mind', 'tho']",0
delusional teabagger think stop gay marriage wisconsin lgbt teaparty gaymarriage ssm,"['delusional', 'teabagger', 'think', 'stop', 'gay', 'marriage', 'wisconsin', 'lgbt', 'teaparty', 'gaymarriage', 'ssm']",0
dem hoe peeping dougie,"['dem', 'hoe', 'peeping', 'dougie']",0
dem hoe nigga fucking retired widow new race fuck black woman,"['dem', 'hoe', 'nigga', 'fucking', 'retired', 'widow', 'new', 'race', 'fuck', 'black', 'woman']",0
dem niccas run play quick,"['dem', 'niccas', 'run', 'play', 'quick']",0
denzel mf thang new movie boy swear oml played shit outta bitch movie ready killer,"['denzel', 'mf', 'thang', 'new', 'movie', 'boy', 'swear', 'oml', 'played', 'shit', 'outta', 'bitch', 'movie', 'ready', 'killer']",0
denzie boutta takin erry body bitch,"['denzie', 'boutta', 'takin', 'erry', 'body', 'bitch']",0
de hoe silly goose,"['de', 'hoe', 'silly', 'goose']",0
de popcorn hoe da way time mannn,"['de', 'popcorn', 'hoe', 'da', 'way', 'time', 'mannn']",0
dese bitch actin like loyal give dat hoe oscar,"['dese', 'bitch', 'actin', 'like', 'loyal', 'give', 'dat', 'hoe', 'oscar']",0
dese niggaz dat guala shit,"['dese', 'niggaz', 'dat', 'guala', 'shit']",0
designer belt trash fit still trash,"['designer', 'belt', 'trash', 'fit', 'still', 'trash']",0
despite zebra red rocket special portland beat jersey shore floppers,"['despite', 'zebra', 'red', 'rocket', 'special', 'portland', 'beat', 'jersey', 'shore', 'floppers']",0
destiny child song say name insecure bitch anthem,"['destiny', 'child', 'song', 'say', 'name', 'insecure', 'bitch', 'anthem']",0
detroit lion bitch,"['detroit', 'lion', 'bitch']",0
detroit nicca im good,"['detroit', 'nicca', 'im', 'good']",0
devin hesters bitch,"['devin', 'hesters', 'bitch']",1
dey gave da wrong nicca money,"['dey', 'gave', 'da', 'wrong', 'nicca', 'money']",0
dey put u lockdown cu dey searchin bitch car fa dat dope,"['dey', 'put', 'u', 'lockdown', 'cu', 'dey', 'searchin', 'bitch', 'car', 'fa', 'dat', 'dope']",0
dey want rename main street mlk blvd told dem dat even scare da colored folk away,"['dey', 'want', 'rename', 'main', 'street', 'mlk', 'blvd', 'told', 'dem', 'dat', 'even', 'scare', 'da', 'colored', 'folk', 'away']",0
dez caked bitch something cause he playing like dez bryant,"['dez', 'caked', 'bitch', 'something', 'cause', 'he', 'playing', 'like', 'dez', 'bryant']",0
dhugga dhugga baby h u g e r kiss nigga bitch perfect cpr,"['dhugga', 'dhugga', 'baby', 'h', 'u', 'g', 'e', 'r', 'kiss', 'nigga', 'bitch', 'perfect', 'cpr']",0
diabetes galore colorado health official recommend pot brownie ban,"['diabetes', 'galore', 'colorado', 'health', 'official', 'recommend', 'pot', 'brownie', 'ban']",0
dick game make faithful bitch start cheat,"['dick', 'game', 'make', 'faithful', 'bitch', 'start', 'cheat']",0
dick little ugly hoe tryna find,"['dick', 'little', 'ugly', 'hoe', 'tryna', 'find']",0
see white bitch getting licked leg dog nasty fuck,"['see', 'white', 'bitch', 'getting', 'licked', 'leg', 'dog', 'nasty', 'fuck']",0
miguel hulkamania leg drop bitch top rope,"['miguel', 'hulkamania', 'leg', 'drop', 'bitch', 'top', 'rope']",0
everyone el parent use refer power puff girl powder puff girl mine exceptionally retarded,"['everyone', 'el', 'parent', 'use', 'refer', 'power', 'puff', 'girl', 'powder', 'puff', 'girl', 'mine', 'exceptionally', 'retarded']",0
say tastiest cut cunt,"['say', 'tastiest', 'cut', 'cunt']",0
say wayne chung bitch,"['say', 'wayne', 'chung', 'bitch']",0
la mulatta refer darkie,"['la', 'mulatta', 'refer', 'darkie']",0
one biggest hoe around really retweet,"['one', 'biggest', 'hoe', 'around', 'really', 'retweet']",0
italian bird call janet calzone uncletweet,"['italian', 'bird', 'call', 'janet', 'calzone', 'uncletweet']",0
bitch really ask badge building going floor white people dont change,"['bitch', 'really', 'ask', 'badge', 'building', 'going', 'floor', 'white', 'people', 'dont', 'change']",0
become best friend hoe boat well probably dont love em tho,"['become', 'best', 'friend', 'hoe', 'boat', 'well', 'probably', 'dont', 'love', 'em', 'tho']",0
hear bundy redneck someone show nigga play,"['hear', 'bundy', 'redneck', 'someone', 'show', 'nigga', 'play']",0
punk bitch take salmon cream cheese,"['punk', 'bitch', 'take', 'salmon', 'cream', 'cheese']",0
didnt get hit slope today snowboarding lesson first thing morning excited,"['didnt', 'get', 'hit', 'slope', 'today', 'snowboarding', 'lesson', 'first', 'thing', 'morning', 'excited']",0
didnt know alberta brampton bitch flourish,"['didnt', 'know', 'alberta', 'brampton', 'bitch', 'flourish']",0
die twice bitch thank youre filthiest hoe time,"['die', 'twice', 'bitch', 'thank', 'youre', 'filthiest', 'hoe', 'time']",0
diet arent alcoholicsa bitch tipsy quick eating veggie shit,"['diet', 'arent', 'alcoholicsa', 'bitch', 'tipsy', 'quick', 'eating', 'veggie', 'shit']",0
difference nigger nigga tupac og,"['difference', 'nigger', 'nigga', 'tupac', 'og']",0
ding ding ding sagittarius trash,"['ding', 'ding', 'ding', 'sagittarius', 'trash']",0
dino rare form mind business hoe annually smh webb hurt,"['dino', 'rare', 'form', 'mind', 'business', 'hoe', 'annually', 'smh', 'webb', 'hurt']",0
dirty hoe,"['dirty', 'hoe']",0
dirty pop counter bitch dirty,"['dirty', 'pop', 'counter', 'bitch', 'dirty']",0
dis one sexy bitch,"['dis', 'one', 'sexy', 'bitch']",0
dis bitch wizard snd nude like dis lol couch floatin wtf,"['dis', 'bitch', 'wizard', 'snd', 'nude', 'like', 'dis', 'lol', 'couch', 'floatin', 'wtf']",0
dis bitch blowin man fuck u,"['dis', 'bitch', 'blowin', 'man', 'fuck', 'u']",0
dis bitch side ill never broken,"['dis', 'bitch', 'side', 'ill', 'never', 'broken']",0
dis bitch got flintstone sandal,"['dis', 'bitch', 'got', 'flintstone', 'sandal']",0
dis broad done tagged dis nicca n video si giving dome tragic,"['dis', 'broad', 'done', 'tagged', 'dis', 'nicca', 'n', 'video', 'si', 'giving', 'dome', 'tragic']",1
dis hoe got uh dinguling nose,"['dis', 'hoe', 'got', 'uh', 'dinguling', 'nose']",0
dis hoe wasnt dis violent lottery ticket,"['dis', 'hoe', 'wasnt', 'dis', 'violent', 'lottery', 'ticket']",0
dis nicca went dat keep tryin,"['dis', 'nicca', 'went', 'dat', 'keep', 'tryin']",0
dis nicca lame,"['dis', 'nicca', 'lame']",0
dis niga da gas station trippin tol bitch bitch dnt wana ride wit niga n caddy ons trued bitch jus shut fck lol,"['dis', 'niga', 'da', 'gas', 'station', 'trippin', 'tol', 'bitch', 'bitch', 'dnt', 'wana', 'ride', 'wit', 'niga', 'n', 'caddy', 'ons', 'trued', 'bitch', 'jus', 'shut', 'fck', 'lol']",0
dis nigga look retarded,"['dis', 'nigga', 'look', 'retarded']",0
disgusting gtfohhhhh mom bought pet nigger,"['disgusting', 'gtfohhhhh', 'mom', 'bought', 'pet', 'nigger']",0
disturbing feeling pressure isi fanboys al qaeda fanboys resort celebrating reclaim jihadi bona fides,"['disturbing', 'feeling', 'pressure', 'isi', 'fanboys', 'al', 'qaeda', 'fanboys', 'resort', 'celebrating', 'reclaim', 'jihadi', 'bona', 'fides']",0
dj khaled fool k ring nikki bitch spends good million ugly as wig,"['dj', 'khaled', 'fool', 'k', 'ring', 'nikki', 'bitch', 'spends', 'good', 'million', 'ugly', 'as', 'wig']",0
dj khaled retarded,"['dj', 'khaled', 'retarded']",0
dnt play yo girl heart thats pussy,"['dnt', 'play', 'yo', 'girl', 'heart', 'thats', 'pussy']",0
say soo r muthaafuckin j hoe,"['say', 'soo', 'r', 'muthaafuckin', 'j', 'hoe']",0
bird dong mate help im adult doesnt know animal sex work,"['bird', 'dong', 'mate', 'help', 'im', 'adult', 'doesnt', 'know', 'animal', 'sex', 'work']",0
girl wear bathrobe still cuz really cute fuzzy bathrobe victoria secret even ok wear,"['girl', 'wear', 'bathrobe', 'still', 'cuz', 'really', 'cute', 'fuzzy', 'bathrobe', 'victoria', 'secret', 'even', 'ok', 'wear']",0
glass make cunt look fat,"['glass', 'make', 'cunt', 'look', 'fat']",0
love hoe,"['love', 'hoe']",0
yall remember twitter took away verified check chris brown broke lmao stupid bitch,"['yall', 'remember', 'twitter', 'took', 'away', 'verified', 'check', 'chris', 'brown', 'broke', 'lmao', 'stupid', 'bitch']",0
ever look zayn like cunt reel emabiggestfansd,"['ever', 'look', 'zayn', 'like', 'cunt', 'reel', 'emabiggestfansd']",0
expect cute oh hell im bitch cuteness get planted relationship relationship youll hate,"['expect', 'cute', 'oh', 'hell', 'im', 'bitch', 'cuteness', 'get', 'planted', 'relationship', 'relationship', 'youll', 'hate']",0
nickname tator tator tot tightey whitey whitey jr taylor whitey pant agent ti,"['nickname', 'tator', 'tator', 'tot', 'tightey', 'whitey', 'whitey', 'jr', 'taylor', 'whitey', 'pant', 'agent', 'ti']",0
know grew skippy,"['know', 'grew', 'skippy']",0
really believe people evolved ape really im quiet convinced evolution man,"['really', 'believe', 'people', 'evolved', 'ape', 'really', 'im', 'quiet', 'convinced', 'evolution', 'man']",0
dick hang low wobble fro tie knot stick hoe,"['dick', 'hang', 'low', 'wobble', 'fro', 'tie', 'knot', 'stick', 'hoe']",0
sza freckle pussy,"['sza', 'freckle', 'pussy']",0
bother anyone else planet ape timeline make sense,"['bother', 'anyone', 'else', 'planet', 'ape', 'timeline', 'make', 'sense']",0
dog think nigga dyke wondering person sing flex zone male female,"['dog', 'think', 'nigga', 'dyke', 'wondering', 'person', 'sing', 'flex', 'zone', 'male', 'female']",0
thang shoutout real bitch,"['thang', 'shoutout', 'real', 'bitch']",0
dom call bitch boy,"['dom', 'call', 'bitch', 'boy']",0
domino moonlit lake velvet underground honey whiskey white trash heaven accept ridiculebut tonight,"['domino', 'moonlit', 'lake', 'velvet', 'underground', 'honey', 'whiskey', 'white', 'trash', 'heaven', 'accept', 'ridiculebut', 'tonight']",0
dont believe aps hohum tone latest poll great news republican hot air,"['dont', 'believe', 'aps', 'hohum', 'tone', 'latest', 'poll', 'great', 'news', 'republican', 'hot', 'air']",0
dont k bitch,"['dont', 'k', 'bitch']",0
dont hillary verbal response aggressive interaction suggest either brain damage need med maybe shes bitch,"['dont', 'hillary', 'verbal', 'response', 'aggressive', 'interaction', 'suggest', 'either', 'brain', 'damage', 'need', 'med', 'maybe', 'shes', 'bitch']",0
dont act shy bitch slop,"['dont', 'act', 'shy', 'bitch', 'slop']",0
dont broke hoe hating paid hoepimpchampaign,"['dont', 'broke', 'hoe', 'hating', 'paid', 'hoepimpchampaign']",0
dont fool wrap tool unless wan na ratchet white bitch clinic baby daddy shes apparently exempt,"['dont', 'fool', 'wrap', 'tool', 'unless', 'wan', 'na', 'ratchet', 'white', 'bitch', 'clinic', 'baby', 'daddy', 'shes', 'apparently', 'exempt']",0
dont little bitch ill,"['dont', 'little', 'bitch', 'ill']",0
dont pussy,"['dont', 'pussy']",0
dont fooled kickit nigga bitch older,"['dont', 'fooled', 'kickit', 'nigga', 'bitch', 'older']",0
dont mad cause yo bitch choosin,"['dont', 'mad', 'cause', 'yo', 'bitch', 'choosin']",0
dont mad cause yo bitch choosin put as jacuzzi splash,"['dont', 'mad', 'cause', 'yo', 'bitch', 'choosin', 'put', 'as', 'jacuzzi', 'splash']",0
